Timestamp,Yaw,Pitch,Roll,Voltage,Current_mA
1776631942.245246,355.06,2.0,-4.12,7.77,1090.3
1776631942.3558867,354.75,3.19,-4.37,7.76,1100.2
1776631942.482566,9.0,5.31,-4.62,7.75,1016.8
1776631942.5469122,353.69,8.81,-4.56,7.76,1048.1
1776631942.671114,353.31,10.5,-4.37,7.76,1035.7
1776631942.793046,353.12,12.25,-4.62,7.76,1013.5
1776631943.120158,353.19,22.62,-4.69,7.77,1097.2
1776631943.1901064,353.31,23.62,-4.94,7.76,1109.5
1776631943.3174822,353.37,25.5,-5.5,7.77,1031.8
1776631943.379331,56.0,27.37,-5.37,7.76,1033.5
1776631943.5770328,69.0,26.56,-1.0,7.76,1077.4
1776631943.7135863,352.62,22.81,1.31,7.78,10.0
1776631943.8402042,353.0,18.94,5.5,7.77,1048.8
1776631943.9042215,12.0,16.0,12.44,7.77,1018.4
1776631944.0956929,352.44,13.63,28.69,7.76,1037.4
1776631944.341052,353.06,13.31,40.5,7.79,1078.7
1776631944.404741,352.87,13.25,46.31,7.77,1109.4
1776631944.531394,314.5,13.06,50.31,7.76,1134.1
1776631944.6570454,314.81,12.56,53.44,7.76,1046.1
1776631944.8414488,314.5,10.44,53.94,7.77,1139.4
1776631944.9695392,314.06,9.38,49.63,7.75,1084.4
1776631945.0312104,313.44,7.37,41.13,7.77,1124.1
1776631945.2814996,312.62,-0.69,19.44,7.75,1123.9
1776631945.3450015,312.56,-7.12,9.94,7.75,1060.7
1776631945.472284,312.81,-13.63,0.75,7.76,1076.3
1776631945.5996306,312.5,-18.44,-10.31,7.76,1048.6
1776631945.6624486,312.25,-20.31,-21.31,7.76,1131.9
1776631945.8476615,44.0,-21.56,-35.75,7.77,1125.3
1776631945.9732366,310.0,-21.56,-40.69,7.76,1155.0
1776631946.0997357,309.75,-21.37,-44.06,7.8,1111.0
1776631946.2164316,309.62,-21.06,-48.06,7.77,1094.8
1776631946.2787583,309.94,-20.75,-50.38,7.75,1105.8
1776631946.4135802,310.37,-20.56,-51.69,7.77,1023.1
1776631946.5075257,310.56,-20.56,-51.0,7.0,1111.1
1776631946.5724342,310.56,-20.12,-45.13,7.76,1091.1
1776631946.8212485,310.06,-18.12,-15.81,7.75,1096.4
1776631946.9468322,309.75,-15.88,1.44,7.76,1110.6
1776631947.2039244,307.94,-9.56,16.37,7.78,1057.2
1776631947.3259468,307.37,-7.06,17.62,7.76,1110.6
1776631947.3985147,305.75,-4.0,16.31,7.76,1136.9
1776631947.5269442,304.69,-1.19,12.56,7.76,1121.0
1776631947.605279,304.25,0.06,9.25,7.76,1104.3
1776631947.7464812,303.87,-3.94,8.0,7.76,1134.9
1776631947.8804438,303.62,-6.69,6.69,7.77,1124.2
1776631947.937493,303.25,-6.87,6.06,7.76,1097.0
1776631948.071355,303.25,-6.69,6.69,7.78,1141.2
1776631948.2678118,303.12,-7.25,4.75,7.77,1093.8
1776631948.3312562,302.81,-8.38,1.25,7.76,1110.2
1776631948.4516652,302.87,-8.06,2.31,7.75,1103.4
1776631948.5781817,7.0,-8.06,2.31,7.74,979.3
1776631948.7654006,87.0,-8.19,1.87,7.76,1071.2
1776631948.8886817,302.81,-8.44,1.12,7.76,1061.9
1776631949.0812924,302.81,-8.38,1.37,7.75,1047.0
1776631949.2044027,302.81,-8.44,1.31,7.76,1058.2
1776631949.3952067,302.81,-8.5,1.31,7.75,1082.5
1776631949.5341268,302.81,-8.5,1.31,7.76,1095.7
1776631949.6062493,302.81,-8.56,1.31,7.75,1018.2
1776631949.6820045,302.75,-8.56,1.25,7.76,1098.0
1776631949.8722842,302.75,-8.56,1.25,7.78,1062.9
